/home/utkarsh/opensim-rl/lib/python3.6/site-packages/torch/cuda/__init__.py:52: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 10010). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at  /pytorch/c10/cuda/CUDAFunctions.cpp:100.)
  return torch._C._cuda_getDeviceCount() > 0
WARNING - sacred_utils - No observers have been added to this run
INFO - sacred_utils - Running command 'main'
INFO - sacred_utils - Started
==============SETTINGS================
{'cuda': False,
 'curriculum_threshold': 0.85,
 'env_name': 'mocca_envs:Walker3DStepperEnv-v0',
 'episode_steps': 40000,
 'experiment_dir': 'runs/2021_02_15__17_49_32__experiment2/',
 'gae_lambda': 0.95,
 'gamma': 0.99,
 'load_saved_controller': False,
 'log_dir': 'runs/2021_02_15__17_49_32__experiment2/logs',
 'log_interval': 1,
 'lr': 0.0003,
 'lr_decay_type': 'exponential',
 'mini_batch_size': 1024,
 'num_ensembles': 1,
 'num_frames': 200000000.0,
 'num_mini_batch': 39,
 'num_processes': 112,
 'num_steps': 357,
 'num_tests': 4,
 'plot_prob': False,
 'ppo_params': {'clip_param': 0.2,
                'entropy_coef': 0.0,
                'eps': 1e-05,
                'lr': 0.0003,
                'max_grad_norm': 2.0,
                'num_mini_batch': 39,
                'ppo_epoch': 10,
                'use_clipped_value_loss': False,
                'value_loss_coef': 1.0},
 'replicate_num': 1,
 'robot_power_decay_type': 'exponential',
 'sampling_scale': 150,
 'save_dir': 'runs/2021_02_15__17_49_32__experiment2/models',
 'save_every': 10000000.0,
 'save_sampling_prob': False,
 'seed': 8,
 'use_adaptive_sampling': False,
 'use_curriculum': False,
 'use_gae': True,
 'use_mirror': False,
 'use_phase_mirror': False,
 'use_specialist': False,
 'use_threshold_sampling': False}
--------------------------------------
/home/utkarsh/opensim-rl/lib/python3.6/site-packages/gym/logger.py:30: UserWarning: [33mWARN: Box bound precision lowered by casting to float32[0m
  warnings.warn(colorize('%s: %s'%('WARN', msg % args), 'yellow'))
Updates 1, num timesteps 39984, FPS 525, mean/median reward -445.3/-272.7, min/max reward -7402.5/-93.8, test_mean/median reward -324.6/-324.6, test_min/max reward -324.6/-324.6, entropy -1.72716, value loss 15941.61086, policy loss -0.00449
Updates 14, num timesteps 559776, FPS 641, mean/median reward -431.1/-255.3, min/max reward -6810.6/-140.1, test_mean/median reward -295.8/-295.8, test_min/max reward -295.8/-295.8, entropy -1.76344, value loss 14210.91842, policy loss -0.00129
Updates 15, num timesteps 599760, FPS 644, mean/median reward -264.9/-232.8, min/max reward -1582.0/-131.9, test_mean/median reward -345.8/-345.8, test_min/max reward -345.8/-345.8, entropy -1.77572, value loss 8071.23498, policy loss -0.00217
Updates 16, num timesteps 639744, FPS 647, mean/median reward -371.2/-226.9, min/max reward -8636.2/-133.0, test_mean/median reward -287.5/-287.5, test_min/max reward -287.5/-287.5, entropy -1.78509, value loss 7429.69226, policy loss -0.00252
Updates 17, num timesteps 679728, FPS 649, mean/median reward -349.7/-241.6, min/max reward -5519.7/-124.7, test_mean/median reward -294.2/-294.2, test_min/max reward -294.2/-294.2, entropy -1.80191, value loss 6590.06412, policy loss -0.00336
Updates 18, num timesteps 719712, FPS 651, mean/median reward -353.7/-243.6, min/max reward -7553.6/-124.3, test_mean/median reward -364.5/-364.5, test_min/max reward -364.5/-364.5, entropy -1.81709, value loss 6930.07350, policy loss -0.00385
Updates 19, num timesteps 759696, FPS 653, mean/median reward -295.5/-233.3, min/max reward -3185.9/-131.9, test_mean/median reward -194.2/-194.2, test_min/max reward -194.2/-194.2, entropy -1.83537, value loss 5557.20987, policy loss -0.00416
Updates 20, num timesteps 799680, FPS 656, mean/median reward -267.8/-216.2, min/max reward -4961.6/-131.5, test_mean/median reward -207.4/-207.4, test_min/max reward -207.4/-207.4, entropy -1.87144, value loss 7286.65033, policy loss -0.00225
Updates 21, num timesteps 839664, FPS 658, mean/median reward -266.1/-197.6, min/max reward -2503.4/-125.2, test_mean/median reward -174.5/-174.5, test_min/max reward -174.5/-174.5, entropy -1.92084, value loss 3929.58399, policy loss -0.00708
Updates 22, num timesteps 879648, FPS 659, mean/median reward -243.5/-226.5, min/max reward -520.5/-135.2, test_mean/median reward -185.8/-185.8, test_min/max reward -185.8/-185.8, entropy -1.98668, value loss 2639.04845, policy loss -0.00142
Updates 23, num timesteps 919632, FPS 659, mean/median reward -229.2/-207.4, min/max reward -613.4/-111.3, test_mean/median reward -162.4/-162.4, test_min/max reward -162.4/-162.4, entropy -2.05165, value loss 713.76554, policy loss -0.00537
Updates 24, num timesteps 959616, FPS 661, mean/median reward -245.4/-187.0, min/max reward -4254.9/-115.5, test_mean/median reward -142.4/-142.4, test_min/max reward -142.4/-142.4, entropy -2.08729, value loss 3937.77925, policy loss 0.00161
Updates 25, num timesteps 999600, FPS 662, mean/median reward -328.2/-177.6, min/max reward -8760.7/-119.4, test_mean/median reward -173.6/-173.6, test_min/max reward -173.6/-173.6, entropy -2.09658, value loss 4141.39312, policy loss 0.00549
Updates 26, num timesteps 1039584, FPS 662, mean/median reward -199.7/-189.7, min/max reward -384.2/-113.1, test_mean/median reward -117.5/-117.5, test_min/max reward -117.5/-117.5, entropy -2.10392, value loss 9444.53166, policy loss -0.00408
Updates 27, num timesteps 1079568, FPS 664, mean/median reward -194.6/-182.6, min/max reward -469.1/-111.6, test_mean/median reward -124.0/-124.0, test_min/max reward -124.0/-124.0, entropy -2.10541, value loss 3230.66367, policy loss -0.00214
Updates 28, num timesteps 1119552, FPS 664, mean/median reward -187.4/-170.7, min/max reward -474.7/-103.5, test_mean/median reward -185.9/-185.9, test_min/max reward -185.9/-185.9, entropy -2.11248, value loss 2049.75682, policy loss -0.00100
Updates 29, num timesteps 1159536, FPS 665, mean/median reward -194.1/-170.2, min/max reward -1217.2/-100.4, test_mean/median reward -113.9/-113.9, test_min/max reward -113.9/-113.9, entropy -2.16457, value loss 715.55258, policy loss -0.00440
Updates 30, num timesteps 1199520, FPS 666, mean/median reward -177.7/-167.2, min/max reward -424.7/-115.5, test_mean/median reward -128.3/-128.3, test_min/max reward -128.3/-128.3, entropy -2.27604, value loss 146.26455, policy loss -0.00577
Updates 31, num timesteps 1239504, FPS 666, mean/median reward -179.3/-164.3, min/max reward -676.9/-112.3, test_mean/median reward -153.3/-153.3, test_min/max reward -153.3/-153.3, entropy -2.30124, value loss 1083.19889, policy loss -0.00399
Updates 32, num timesteps 1279488, FPS 667, mean/median reward -174.8/-159.0, min/max reward -839.6/-110.2, test_mean/median reward -133.9/-133.9, test_min/max reward -133.9/-133.9, entropy -2.34280, value loss 611.43253, policy loss -0.00696
Updates 33, num timesteps 1319472, FPS 668, mean/median reward -169.1/-163.8, min/max reward -303.1/-106.4, test_mean/median reward -122.8/-122.8, test_min/max reward -122.8/-122.8, entropy -2.42949, value loss 186.51447, policy loss -0.00686
Updates 34, num timesteps 1359456, FPS 667, mean/median reward -164.9/-154.9, min/max reward -324.7/-111.5, test_mean/median reward -137.8/-137.8, test_min/max reward -137.8/-137.8, entropy -2.46748, value loss 2480.73648, policy loss -0.00210
Updates 35, num timesteps 1399440, FPS 668, mean/median reward -157.7/-153.8, min/max reward -289.9/-109.5, test_mean/median reward -144.7/-144.7, test_min/max reward -144.7/-144.7, entropy -2.47024, value loss 8128.40551, policy loss -0.00378
Updates 36, num timesteps 1439424, FPS 668, mean/median reward -164.1/-157.0, min/max reward -437.5/-105.6, test_mean/median reward -119.8/-119.8, test_min/max reward -119.8/-119.8, entropy -2.51694, value loss 221.42424, policy loss -0.00669
Updates 37, num timesteps 1479408, FPS 668, mean/median reward -217.0/-153.8, min/max reward -6699.6/-101.4, test_mean/median reward -123.5/-123.5, test_min/max reward -123.5/-123.5, entropy -2.55372, value loss 1179.12854, policy loss -0.00353
Updates 38, num timesteps 1519392, FPS 668, mean/median reward -157.5/-147.8, min/max reward -290.7/-95.5, test_mean/median reward -96.5/-96.5, test_min/max reward -96.5/-96.5, entropy -2.61255, value loss 191.65731, policy loss -0.00336
Updates 39, num timesteps 1559376, FPS 669, mean/median reward -155.5/-145.7, min/max reward -298.4/-93.6, test_mean/median reward -97.7/-97.7, test_min/max reward -97.7/-97.7, entropy -2.66407, value loss 344.61342, policy loss -0.01033
Updates 40, num timesteps 1599360, FPS 669, mean/median reward -160.0/-149.6, min/max reward -359.0/-99.4, test_mean/median reward -122.7/-122.7, test_min/max reward -122.7/-122.7, entropy -2.74376, value loss 126.90905, policy loss -0.00403
Updates 41, num timesteps 1639344, FPS 669, mean/median reward -144.8/-141.0, min/max reward -242.4/-99.5, test_mean/median reward -93.5/-93.5, test_min/max reward -93.5/-93.5, entropy -2.78049, value loss 214.63504, policy loss -0.01040
Updates 42, num timesteps 1679328, FPS 668, mean/median reward -148.9/-144.4, min/max reward -265.9/-100.3, test_mean/median reward -101.8/-101.8, test_min/max reward -101.8/-101.8, entropy -2.86081, value loss 110.00829, policy loss -0.00671
Updates 43, num timesteps 1719312, FPS 669, mean/median reward -144.4/-139.8, min/max reward -361.8/-98.1, test_mean/median reward -101.8/-101.8, test_min/max reward -101.8/-101.8, entropy -2.95694, value loss 105.98062, policy loss -0.01237
Updates 44, num timesteps 1759296, FPS 669, mean/median reward -140.6/-136.6, min/max reward -254.0/-94.3, test_mean/median reward -91.2/-91.2, test_min/max reward -91.2/-91.2, entropy -3.00454, value loss 1387.04219, policy loss -0.00189
Updates 45, num timesteps 1799280, FPS 669, mean/median reward -144.9/-137.2, min/max reward -374.6/-94.7, test_mean/median reward -92.9/-92.9, test_min/max reward -92.9/-92.9, entropy -3.01601, value loss 900.32921, policy loss -0.00747
Updates 46, num timesteps 1839264, FPS 669, mean/median reward -155.0/-138.1, min/max reward -1970.8/-98.7, test_mean/median reward -99.5/-99.5, test_min/max reward -99.5/-99.5, entropy -3.04096, value loss 533.25618, policy loss -0.01486
Updates 47, num timesteps 1879248, FPS 669, mean/median reward -140.8/-136.7, min/max reward -255.8/-98.6, test_mean/median reward -112.1/-112.1, test_min/max reward -112.1/-112.1, entropy -3.12324, value loss 51.83012, policy loss -0.01177
Updates 48, num timesteps 1919232, FPS 669, mean/median reward -130.5/-125.7, min/max reward -253.6/-97.8, test_mean/median reward -112.4/-112.4, test_min/max reward -112.4/-112.4, entropy -3.21802, value loss 46.01097, policy loss -0.00965
Updates 49, num timesteps 1959216, FPS 669, mean/median reward -133.2/-129.1, min/max reward -190.2/-98.4, test_mean/median reward -111.3/-111.3, test_min/max reward -111.3/-111.3, entropy -3.28778, value loss 49.13069, policy loss -0.01040
Updates 50, num timesteps 1999200, FPS 669, mean/median reward -132.1/-126.9, min/max reward -235.8/-94.8, test_mean/median reward -100.9/-100.9, test_min/max reward -100.9/-100.9, entropy -3.31121, value loss 846.95683, policy loss -0.00299
Updates 51, num timesteps 2039184, FPS 669, mean/median reward -129.5/-126.2, min/max reward -250.4/-101.8, test_mean/median reward -95.6/-95.6, test_min/max reward -95.6/-95.6, entropy -3.34572, value loss 56.16990, policy loss -0.00283
Updates 52, num timesteps 2079168, FPS 669, mean/median reward -126.1/-122.5, min/max reward -238.5/-89.7, test_mean/median reward -99.3/-99.3, test_min/max reward -99.3/-99.3, entropy -3.39697, value loss 490.50320, policy loss -0.00674
Updates 53, num timesteps 2119152, FPS 670, mean/median reward -125.6/-122.5, min/max reward -176.7/-95.0, test_mean/median reward -93.5/-93.5, test_min/max reward -93.5/-93.5, entropy -3.49799, value loss 36.64676, policy loss -0.01029
Updates 54, num timesteps 2159136, FPS 670, mean/median reward -120.3/-117.9, min/max reward -172.7/-88.9, test_mean/median reward -106.9/-106.9, test_min/max reward -106.9/-106.9, entropy -3.57392, value loss 35.60552, policy loss -0.00562
Updates 55, num timesteps 2199120, FPS 670, mean/median reward -120.8/-114.5, min/max reward -361.7/-85.9, test_mean/median reward -111.5/-111.5, test_min/max reward -111.5/-111.5, entropy -3.64900, value loss 33.17473, policy loss -0.01159
Updates 56, num timesteps 2239104, FPS 670, mean/median reward -117.9/-113.7, min/max reward -219.5/-90.2, test_mean/median reward -103.2/-103.2, test_min/max reward -103.2/-103.2, entropy -3.72904, value loss 35.19439, policy loss -0.01427
Updates 57, num timesteps 2279088, FPS 671, mean/median reward -119.5/-117.6, min/max reward -180.0/-93.2, test_mean/median reward -99.1/-99.1, test_min/max reward -99.1/-99.1, entropy -3.82496, value loss 30.41144, policy loss -0.01293
Updates 58, num timesteps 2319072, FPS 671, mean/median reward -115.9/-114.0, min/max reward -172.0/-86.7, test_mean/median reward -98.3/-98.3, test_min/max reward -98.3/-98.3, entropy -3.92307, value loss 29.12801, policy loss -0.00927
Updates 59, num timesteps 2359056, FPS 671, mean/median reward -114.5/-110.9, min/max reward -164.9/-85.3, test_mean/median reward -102.5/-102.5, test_min/max reward -102.5/-102.5, entropy -4.00559, value loss 27.17363, policy loss -0.01024
Updates 60, num timesteps 2399040, FPS 671, mean/median reward -111.6/-109.1, min/max reward -166.3/-80.1, test_mean/median reward -102.4/-102.4, test_min/max reward -102.4/-102.4, entropy -4.09533, value loss 25.65918, policy loss -0.01175
Updates 61, num timesteps 2439024, FPS 671, mean/median reward -110.2/-108.6, min/max reward -165.4/-83.3, test_mean/median reward -110.1/-110.1, test_min/max reward -110.1/-110.1, entropy -4.18103, value loss 25.19661, policy loss -0.01372
Updates 62, num timesteps 2479008, FPS 671, mean/median reward -109.7/-105.1, min/max reward -192.1/-86.3, test_mean/median reward -94.9/-94.9, test_min/max reward -94.9/-94.9, entropy -4.26027, value loss 26.91020, policy loss -0.00954
Updates 63, num timesteps 2518992, FPS 671, mean/median reward -108.5/-104.1, min/max reward -231.8/-83.7, test_mean/median reward -93.9/-93.9, test_min/max reward -93.9/-93.9, entropy -4.35784, value loss 24.57144, policy loss -0.00884
Updates 64, num timesteps 2558976, FPS 671, mean/median reward -108.0/-103.0, min/max reward -300.6/-78.6, test_mean/median reward -97.7/-97.7, test_min/max reward -97.7/-97.7, entropy -4.45097, value loss 25.34900, policy loss -0.00773
Updates 65, num timesteps 2598960, FPS 671, mean/median reward -106.7/-104.4, min/max reward -154.1/-79.3, test_mean/median reward -99.1/-99.1, test_min/max reward -99.1/-99.1, entropy -4.55254, value loss 24.43430, policy loss -0.00640
Updates 66, num timesteps 2638944, FPS 671, mean/median reward -103.8/-101.2, min/max reward -206.5/-83.0, test_mean/median reward -96.7/-96.7, test_min/max reward -96.7/-96.7, entropy -4.62812, value loss 26.26978, policy loss -0.01567
Updates 67, num timesteps 2678928, FPS 671, mean/median reward -102.1/-99.6, min/max reward -155.2/-83.4, test_mean/median reward -96.3/-96.3, test_min/max reward -96.3/-96.3, entropy -4.72280, value loss 17.75174, policy loss -0.00817
Updates 68, num timesteps 2718912, FPS 672, mean/median reward -102.1/-99.6, min/max reward -157.1/-79.1, test_mean/median reward -101.2/-101.2, test_min/max reward -101.2/-101.2, entropy -4.80510, value loss 21.09838, policy loss -0.01496
Updates 69, num timesteps 2758896, FPS 672, mean/median reward -98.7/-95.9, min/max reward -150.7/-76.0, test_mean/median reward -86.7/-86.7, test_min/max reward -86.7/-86.7, entropy -4.90204, value loss 19.18253, policy loss -0.01256
Updates 70, num timesteps 2798880, FPS 672, mean/median reward -99.4/-95.8, min/max reward -178.2/-73.9, test_mean/median reward -80.5/-80.5, test_min/max reward -80.5/-80.5, entropy -5.00024, value loss 17.87147, policy loss -0.01449
Updates 71, num timesteps 2838864, FPS 671, mean/median reward -101.3/-95.7, min/max reward -170.1/-76.2, test_mean/median reward -87.3/-87.3, test_min/max reward -87.3/-87.3, entropy -5.11303, value loss 17.69890, policy loss -0.01170
Updates 72, num timesteps 2878848, FPS 671, mean/median reward -96.9/-96.3, min/max reward -144.2/-77.0, test_mean/median reward -76.7/-76.7, test_min/max reward -76.7/-76.7, entropy -5.22992, value loss 17.40506, policy loss -0.01507
Updates 73, num timesteps 2918832, FPS 671, mean/median reward -97.8/-93.4, min/max reward -157.1/-78.6, test_mean/median reward -81.1/-81.1, test_min/max reward -81.1/-81.1, entropy -5.31291, value loss 17.17583, policy loss -0.01208
Updates 74, num timesteps 2958816, FPS 670, mean/median reward -100.6/-95.2, min/max reward -166.1/-76.9, test_mean/median reward -75.3/-75.3, test_min/max reward -75.3/-75.3, entropy -5.40739, value loss 16.07977, policy loss -0.00906
Updates 75, num timesteps 2998800, FPS 670, mean/median reward -95.0/-92.6, min/max reward -148.6/-75.7, test_mean/median reward -79.4/-79.4, test_min/max reward -79.4/-79.4, entropy -5.51321, value loss 16.06995, policy loss -0.01009
Updates 76, num timesteps 3038784, FPS 670, mean/median reward -96.2/-93.1, min/max reward -162.9/-78.5, test_mean/median reward -78.8/-78.8, test_min/max reward -78.8/-78.8, entropy -5.63173, value loss 14.41891, policy loss -0.00663
Updates 77, num timesteps 3078768, FPS 669, mean/median reward -96.4/-91.6, min/max reward -221.8/-78.6, test_mean/median reward -82.5/-82.5, test_min/max reward -82.5/-82.5, entropy -5.72856, value loss 13.61234, policy loss -0.01248
Updates 78, num timesteps 3118752, FPS 669, mean/median reward -91.2/-90.2, min/max reward -142.9/-74.3, test_mean/median reward -70.9/-70.9, test_min/max reward -70.9/-70.9, entropy -5.81071, value loss 12.50864, policy loss -0.01180
Updates 79, num timesteps 3158736, FPS 669, mean/median reward -91.5/-88.9, min/max reward -144.6/-73.3, test_mean/median reward -78.8/-78.8, test_min/max reward -78.8/-78.8, entropy -5.89279, value loss 17.85132, policy loss -0.01253
Updates 80, num timesteps 3198720, FPS 669, mean/median reward -88.9/-86.7, min/max reward -145.0/-74.5, test_mean/median reward -81.7/-81.7, test_min/max reward -81.7/-81.7, entropy -5.98606, value loss 11.22707, policy loss -0.01001
Updates 81, num timesteps 3238704, FPS 669, mean/median reward -89.9/-86.6, min/max reward -139.2/-74.3, test_mean/median reward -71.0/-71.0, test_min/max reward -71.0/-71.0, entropy -6.07499, value loss 10.87635, policy loss -0.01544
Updates 82, num timesteps 3278688, FPS 669, mean/median reward -89.1/-87.7, min/max reward -140.2/-71.7, test_mean/median reward -70.7/-70.7, test_min/max reward -70.7/-70.7, entropy -6.18950, value loss 10.84913, policy loss -0.01778
Updates 83, num timesteps 3318672, FPS 668, mean/median reward -88.1/-86.2, min/max reward -184.6/-73.4, test_mean/median reward -70.6/-70.6, test_min/max reward -70.6/-70.6, entropy -6.28550, value loss 11.10032, policy loss -0.01257
Updates 84, num timesteps 3358656, FPS 668, mean/median reward -88.4/-84.9, min/max reward -142.5/-74.8, test_mean/median reward -72.8/-72.8, test_min/max reward -72.8/-72.8, entropy -6.38788, value loss 9.59008, policy loss -0.01296
Updates 85, num timesteps 3398640, FPS 668, mean/median reward -85.2/-83.8, min/max reward -110.3/-71.3, test_mean/median reward -69.7/-69.7, test_min/max reward -69.7/-69.7, entropy -6.49625, value loss 8.53317, policy loss -0.01406
Updates 86, num timesteps 3438624, FPS 668, mean/median reward -86.0/-83.2, min/max reward -142.7/-73.1, test_mean/median reward -69.0/-69.0, test_min/max reward -69.0/-69.0, entropy -6.54651, value loss 45.84338, policy loss -0.01147
Updates 87, num timesteps 3478608, FPS 668, mean/median reward -85.3/-83.2, min/max reward -142.4/-72.9, test_mean/median reward -70.8/-70.8, test_min/max reward -70.8/-70.8, entropy -6.63639, value loss 10.11913, policy loss -0.00296
Updates 88, num timesteps 3518592, FPS 668, mean/median reward -83.7/-82.8, min/max reward -122.9/-72.0, test_mean/median reward -74.9/-74.9, test_min/max reward -74.9/-74.9, entropy -6.75060, value loss 9.27780, policy loss -0.01077
Updates 89, num timesteps 3558576, FPS 668, mean/median reward -82.9/-81.7, min/max reward -129.7/-73.1, test_mean/median reward -74.8/-74.8, test_min/max reward -74.8/-74.8, entropy -6.86044, value loss 7.21225, policy loss -0.00545
Updates 90, num timesteps 3598560, FPS 668, mean/median reward -81.7/-80.1, min/max reward -126.6/-71.1, test_mean/median reward -67.8/-67.8, test_min/max reward -67.8/-67.8, entropy -6.97815, value loss 8.16999, policy loss -0.01792
Updates 91, num timesteps 3638544, FPS 668, mean/median reward -81.6/-81.2, min/max reward -100.0/-71.4, test_mean/median reward -67.9/-67.9, test_min/max reward -67.9/-67.9, entropy -7.09218, value loss 8.03292, policy loss -0.01748
Updates 92, num timesteps 3678528, FPS 668, mean/median reward -81.2/-78.9, min/max reward -131.9/-69.8, test_mean/median reward -72.7/-72.7, test_min/max reward -72.7/-72.7, entropy -7.20783, value loss 6.15722, policy loss -0.01107
Updates 93, num timesteps 3718512, FPS 668, mean/median reward -79.9/-79.4, min/max reward -100.6/-70.0, test_mean/median reward -66.7/-66.7, test_min/max reward -66.7/-66.7, entropy -7.29433, value loss 7.88769, policy loss -0.01305
Updates 94, num timesteps 3758496, FPS 668, mean/median reward -80.4/-78.8, min/max reward -137.5/-70.2, test_mean/median reward -67.4/-67.4, test_min/max reward -67.4/-67.4, entropy -7.37601, value loss 7.62197, policy loss -0.01270
Updates 95, num timesteps 3798480, FPS 668, mean/median reward -81.1/-78.8, min/max reward -125.4/-69.3, test_mean/median reward -69.0/-69.0, test_min/max reward -69.0/-69.0, entropy -7.45943, value loss 7.74522, policy loss -0.01786
Updates 96, num timesteps 3838464, FPS 668, mean/median reward -79.7/-79.3, min/max reward -121.6/-68.0, test_mean/median reward -69.6/-69.6, test_min/max reward -69.6/-69.6, entropy -7.56367, value loss 6.10048, policy loss -0.01517
Updates 97, num timesteps 3878448, FPS 668, mean/median reward -79.6/-78.2, min/max reward -125.1/-66.4, test_mean/median reward -66.4/-66.4, test_min/max reward -66.4/-66.4, entropy -7.64073, value loss 7.47757, policy loss -0.00792
Updates 98, num timesteps 3918432, FPS 668, mean/median reward -79.1/-78.1, min/max reward -128.6/-70.3, test_mean/median reward -67.0/-67.0, test_min/max reward -67.0/-67.0, entropy -7.74384, value loss 5.64604, policy loss -0.00620
Updates 99, num timesteps 3958416, FPS 667, mean/median reward -77.6/-77.5, min/max reward -90.9/-68.0, test_mean/median reward -65.2/-65.2, test_min/max reward -65.2/-65.2, entropy -7.84606, value loss 5.43931, policy loss -0.01332
Updates 100, num timesteps 3998400, FPS 668, mean/median reward -78.3/-76.9, min/max reward -166.9/-66.6, test_mean/median reward -64.9/-64.9, test_min/max reward -64.9/-64.9, entropy -7.94318, value loss 4.73211, policy loss -0.01329
